frame,point_id,x,y,u,v,displacement
117,2,304.59647,284.11557,66.596466,116.11557,133.85782
117,3,319.08713,157.015,61.087128,13.014999,62.458206
118,0,171.4665,233.14124,-27.533493,79.141235,83.79396
118,1,259.59973,177.22903,31.599731,37.229034,48.83179
118,2,307.21033,285.09924,69.21033,117.09924,136.02316
118,3,319.81082,157.14386,61.81082,13.14386,63.192867
119,0,170.11307,232.43979,-28.886932,78.43979,83.5898
119,1,258.7951,176.5595,30.795105,36.559494,47.800995
119,2,306.29855,284.18323,68.29855,116.18323,134.77104
119,3,319.81638,157.11972,61.816376,13.11972,63.193287
120,0,169.03586,232.14963,-29.964142,78.14963,83.69716
120,1,257.89056,175.74974,29.890564,35.74974,46.599247
120,2,305.8942,282.8463,67.894196,114.84631,133.414
120,3,319.73087,156.76755,61.730865,12.767548,63.03737
121,0,168.12093,232.73982,-30.879074,78.73982,84.578224
121,1,257.42993,176.58528,29.429932,36.58528,46.953205
121,2,305.33252,284.28024,67.33252,116.28024,134.36801
121,3,319.4696,157.62119,61.469604,13.621185,62.960693
122,0,169.14722,233.17625,-29.852783,79.176254,84.61719
122,1,258.84842,177.1344,30.84842,37.1344,48.27617
122,2,307.30655,285.33276,69.30655,117.33276,136.27316
122,3,319.82687,157.67674,61.826874,13.676743,63.321526
123,0,169.16966,233.13786,-29.830338,79.13786,84.57334
123,1,259.39355,177.48033,31.393555,37.48033,48.891006
123,2,308.03723,286.19385,70.03723,118.19385,137.38632
123,3,319.8021,157.84787,61.802094,13.84787,63.334526
124,0,168.81952,233.22298,-30.180481,79.22298,84.77701
124,1,259.2209,177.43817,31.220886,37.43817,48.747925
124,2,308.51108,286.09103,70.51108,118.091034,137.54019
124,3,319.88205,157.90938,61.88205,13.909378,63.42601
125,0,167.71585,233.06165,-31.28415,79.061646,85.02612
125,1,258.49426,177.27579,30.494263,37.275787,48.15999
125,2,307.69122,285.84717,69.69122,117.84717,136.91173
125,3,319.8697,158.33711,61.86969,14.337112,63.509144
126,0,167.80014,232.43526,-31.19986,78.43526,84.412796
126,1,258.50732,176.23354,30.507324,36.233536,47.366295
126,2,308.48187,284.1876,70.48187,116.18759,135.89426
126,3,320.35477,157.85587,62.354767,13.8558655,63.875675
127,0,166.21606,232.7804,-32.783936,78.780396,85.329575
127,1,257.2309,176.33356,29.230896,36.333557,46.632313
127,2,306.9032,284.1923,68.9032,116.19229,135.08626
127,3,320.3182,158.33449,62.318207,14.334488,63.94557
128,0,166.48022,233.94,-32.519775,79.94,86.301445
128,1,257.59338,177.36768,29.593384,37.367676,47.66667
128,2,307.7888,285.4871,69.78879,117.48709,136.65172
128,3,320.45892,159.30736,62.458923,15.307358,64.30733
129,0,165.9677,235.9096,-33.032303,81.90961,88.3194
129,1,257.10742,179.15912,29.107422,39.15912,48.7922
129,2,307.38358,287.75262,69.383575,119.752625,138.40076
129,3,321.14764,160.24388,63.147644,16.243881,65.20344
130,0,166.9351,236.75436,-32.064896,82.754364,88.74932
130,1,258.11737,180.04851,30.11737,40.048508,50.109272
130,2,308.811,289.1643,70.811005,121.16431,140.33884
130,3,321.7828,160.93408,63.782806,16.934082,65.99249
131,0,166.9071,237.53517,-32.092896,83.53517,89.48787
131,1,258.4807,180.59212,30.480713,40.592117,50.76213
131,2,309.79385,289.96945,71.79385,121.96945,141.53058
131,3,322.38107,161.49425,64.38107,17.494247,66.7156
132,0,166.65254,237.6491,-32.347458,83.64909,89.68572
132,1,258.51358,180.60742,30.51358,40.60742,50.79411
132,2,310.15457,290.05936,72.15457,122.05936,141.79129
132,3,322.9493,161.8481,64.94931,17.848099,67.35702
133,0,166.00781,237.02405,-32.992188,83.02405,89.33911
133,1,257.95526,179.55649,29.955261,39.556488,49.61888
133,2,310.0574,288.58722,72.0574,120.58722,140.47615
133,3,324.04507,161.43312,66.045074,17.43312,68.30714
134,0,165.00151,236.84528,-33.99849,82.845276,89.55019
134,1,257.22998,178.9926,29.22998,38.9926,48.73207
134,2,309.5934,287.86606,71.593414,119.86606,139.61908
134,3,324.34958,161.38412,66.34958,17.384125,68.58917
135,0,164.48405,236.956,-34.515945,82.95599,89.850136
135,1,256.76526,178.62373,28.765259,38.623734,48.158413
135,2,309.8336,287.2602,71.83359,119.26019,139.22305
135,3,324.8629,161.37955,66.862915,17.379547,69.08472
136,0,164.271,236.89558,-34.729004,82.895584,89.87648
136,1,256.88434,178.58029,28.884338,38.58029,48.194855
136,2,310.0256,287.36328,72.025604,119.36328,139.41048
136,3,325.12814,161.3791,67.12814,17.379105,69.34133
137,0,164.36832,236.5867,-34.631683,82.5867,89.553986
137,1,257.42407,178.10066,29.424072,38.100662,48.13976
137,2,311.1037,287.11072,73.1037,119.11072,139.75519
137,3,325.79553,161.0308,67.79553,17.030807,69.90195
138,0,163.14787,236.61192,-35.852127,82.61192,90.05612
138,1,256.64795,177.68721,28.64795,37.68721,47.339527
138,2,310.63168,286.71255,72.63168,118.712555,139.16907
138,3,325.84756,161.07558,67.847565,17.075577,69.963326
139,0,161.78802,236.38797,-37.211975,82.38797,90.40193
139,1,255.15596,176.82092,27.15596,36.820923,45.751793
139,2,309.75507,285.18695,71.755066,117.18695,137.41023
139,3,325.9237,160.76021,67.923706,16.760208,69.96095
140,0,160.71928,235.69116,-38.280716,81.69116,90.21562
140,1,254.16142,175.61469,26.161423,35.614685,44.19079
140,2,308.9203,283.50955,70.92029,115.50955,135.54388
140,3,326.0803,160.18893,68.08029,16.188934,69.97862
141,0,160.39153,235.53253,-38.608475,81.53253,90.21179
141,1,253.97566,175.16243,25.975662,35.16243,43.71649
141,2,309.19745,282.91193,71.19745,114.91193,135.18073
141,3,326.41733,159.83865,68.41733,15.838654,70.22673
142,0,159.78659,235.81473,-39.21341,81.81473,90.726746
142,1,253.68701,175.20145,25.687012,35.201447,43.577106
142,2,309.19513,282.92184,71.19513,114.921844,135.18793
142,3,326.47412,159.86398,68.47412,15.863983,70.28777
143,0,160.03206,236.15395,-38.96794,82.153946,90.927284
143,1,254.14394,175.63008,26.143936,35.63008,44.192852
143,2,310.1168,283.91843,72.11679,115.91843,136.52075
143,3,326.69357,160.08415,68.69357,16.084152,70.551445
144,0,160.52228,236.62328,-38.477722,82.623276,91.14352
144,1,255.05473,175.99487,27.054733,35.994873,45.028763
144,2,311.74915,284.665,73.749146,116.66501,138.02051
144,3,327.1249,160.22583,69.12491,16.22583,71.00373
145,0,160.06158,236.60463,-38.938416,82.60463,91.32209
145,1,255.05508,175.9921,27.055084,35.992096,45.026756
145,2,311.8774,284.8647,73.87741,116.864685,138.25783
145,3,327.1373,160.23042,69.1373,16.230423,71.016846
146,0,160.25359,236.52388,-38.746414,82.52388,91.1673
146,1,255.31963,175.9318,27.319626,35.931793,45.138184
146,2,312.87543,284.95242,74.87543,116.95242,138.86755
146,3,327.53006,160.00946,69.53006,16.00946,71.349365
147,0,160.52022,235.93988,-38.479782,81.93988,90.525345
147,1,255.76485,175.38509,27.764847,35.385086,44.977673
147,2,313.38303,284.43335,75.383026,116.43335,138.70589
147,3,328.07114,159.53987,70.07114,15.539871,71.77362
148,0,160.83914,235.04013,-38.16086,81.04013,89.57541
148,1,256.02582,174.13443,28.025818,34.13443,44.16566
148,2,314.203,282.6677,76.203,114.667694,137.67926
148,3,328.7322,158.55127,70.73221,14.55127,72.21346
149,0,161.04535,233.74725,-37.95465,79.74725,88.31863
149,1,256.52933,172.79173,28.529327,32.791733,43.46516
149,2,314.82288,281.32684,76.822876,113.32684,136.91139
149,3,329.26083,157.50485,71.26083,13.504852,72.52922
150,0,161.52036,232.3495,-37.479645,78.3495,86.85256
150,1,257.11816,171.07144,29.118164,31.071442,42.582886
150,2,315.87283,279.2221,77.87283,111.22211,135.77383
150,3,329.7343,155.85733,71.734314,11.85733,72.70769
151,0,161.80872,230.74423,-37.191284,76.74423,85.28112
151,1,257.48016,169.15784,29.480164,29.157837,41.463955
151,2,316.76163,276.6217,78.76163,108.621704,134.17178
151,3,330.37796,154.26825,72.37796,10.2682495,73.102715
152,0,161.76738,228.97383,-37.23262,74.97383,83.70988
152,1,257.52847,167.54654,29.528473,27.54654,40.382454
152,2,316.5204,274.88324,78.520386,106.88324,132.62534
152,3,330.7466,153.16046,72.74661,9.160461,73.3211
153,0,162.66396,228.25513,-36.336044,74.25513,82.66881
153,1,258.3242,166.31714,30.324188,26.317139,40.151566
153,2,318.56342,272.8901,80.563416,104.89011,132.25883
153,3,330.959,151.72661,72.959015,7.7266083,73.36701
154,0,161.88028,227.65793,-37.11972,73.65793,82.482506
154,1,257.4851,165.56946,29.485107,25.569458,39.027794
154,2,317.61673,272.04877,79.61673,104.04877,131.01515
154,3,331.0307,150.95093,73.0307,6.9509277,73.36074
155,0,162.40283,226.18466,-36.597168,72.18466,80.93194
155,1,257.96283,164.14627,29.96283,24.14627,38.481342
155,2,318.7277,270.84485,80.72769,102.84485,130.74411
155,3,331.11865,149.21323,73.11865,5.2132263,73.30427
156,0,162.41603,224.31757,-36.58397,70.317566,79.26504
156,1,258.2683,162.11577,30.26831,22.115768,37.487034
156,2,319.98196,269.56918,81.981964,101.56918,130.52718
156,3,331.45688,146.27469,73.45688,2.2746887,73.49209
157,0,162.01251,220.97395,-36.987488,66.97395,76.50872
157,1,258.45532,159.36554,30.455322,19.36554,36.09087
157,2,320.12354,267.7398,82.123535,99.73981,129.1987
157,3,331.00778,143.45886,73.00778,-0.5411377,73.00979
158,0,161.52184,218.5455,-37.478165,64.5455,74.63735
158,1,257.87543,156.24771,29.875427,16.247711,34.007782
158,2,320.11108,263.8053,82.111084,95.8053,126.177986
158,3,330.935,140.36723,72.935,-3.6327667,73.025406
159,0,161.02652,216.3312,-37.97348,62.331207,72.98743
159,1,257.28754,153.3229,29.287537,13.3229065,32.17545
159,2,320.04077,259.6441,82.04077,91.644104,123.00134
159,3,331.0057,137.81543,73.00571,-6.1845703,73.2672
160,0,161.40724,213.60097,-37.59276,59.600967,70.46624
160,1,257.42645,150.0205,29.426453,10.020493,31.08579
160,2,320.46378,255.42508,82.463776,87.42508,120.18078
160,3,331.46014,134.92209,73.460144,-9.077911,74.01893
161,0,161.57048,212.36269,-37.42952,58.362686,69.33377
161,1,258.13867,148.67029,30.138672,8.670288,31.361017
161,2,321.21094,254.42523,83.21094,86.42523,119.97242
161,3,331.9038,133.67917,73.90381,-10.320831,74.620995
162,0,163.50911,211.51991,-35.49089,57.519913,67.58804
162,1,260.15146,148.01329,32.15146,8.01329,33.135014
162,2,323.95395,253.99861,85.95395,85.99861,121.58883
162,3,332.9491,132.74706,74.9491,-11.252945,75.789154
163,0,165.36346,210.23505,-33.636536,56.235046,65.52707
163,1,261.91754,146.18594,33.91754,6.1859436,34.477028
163,2,327.31964,251.29842,89.31964,83.298416,122.13363
163,3,333.94632,130.81366,75.94632,-13.18634,77.08257
164,0,163.78023,209.62666,-35.219772,55.626663,65.838875
164,1,260.71472,146.00174,32.71472,6.0017395,33.260696
164,2,324.7939,251.52719,86.793915,83.52719,120.45736
164,3,333.85675,130.8833,75.85675,-13.116699,76.98243
165,0,165.30132,209.39685,-33.698685,55.39685,64.84144
165,1,262.4405,145.96068,34.44049,5.960678,34.9525
165,2,327.13846,251.8851,89.13846,83.8851,122.40251
165,3,334.71573,130.84991,76.71573,-13.150085,77.83462
166,0,164.6147,210.5177,-34.3853,56.5177,66.155876
166,1,261.50906,146.43832,33.509064,6.438324,34.12198
166,2,326.61496,252.02858,88.61496,84.02858,122.12049
166,3,335.2312,130.83936,77.2312,-13.160645,78.3445
167,0,162.76149,211.63863,-36.23851,57.638626,68.084076
167,1,259.64832,147.81674,31.648315,7.816742,32.599346
167,2,323.5785,254.036,85.57849,86.035995,121.3502
167,3,335.21246,132.59415,77.21246,-11.405853,78.050354
168,0,163.78004,213.13876,-35.219955,59.138763,68.83196
168,1,260.55783,148.80438,32.55783,8.804382,33.727283
168,2,325.30402,254.6869,87.304016,86.686905,123.03094
168,3,335.87704,133.44528,77.877045,-10.554718,78.589035
169,0,163.22998,214.74112,-35.77002,60.74112,70.49098
169,1,259.70575,150.45831,31.70575,10.458313,33.38609
169,2,323.5651,255.96309,85.565094,87.96309,122.71467
169,3,336.86276,135.0226,78.86276,-8.977402,79.37209
