frame,point_id,x,y,u,v,displacement
118,2,350.68094,339.9264,9.680939,0.9263916,9.725162
118,3,253.99739,513.9282,31.99739,-24.071777,40.041023
119,0,113.766136,386.70294,64.766136,18.702942,67.41255
119,1,245.76549,344.1632,33.765488,6.163208,34.323364
119,2,352.3033,338.93863,11.303314,-0.06137085,11.303481
119,3,255.94112,512.8799,33.941116,-25.120117,42.22582
120,0,115.090385,386.64215,66.090385,18.64215,68.66927
120,1,247.01103,343.7363,35.011032,5.7362976,35.477844
120,2,352.82047,338.2327,11.820465,-0.76730347,11.845343
120,3,257.17847,512.2269,35.178467,-25.773071,43.609352
121,0,115.72458,386.48917,66.72458,18.489166,69.23885
121,1,247.20058,343.69885,35.200577,5.6988525,35.658905
121,2,352.95273,338.14267,11.952728,-0.8573303,11.983436
121,3,257.34082,511.82397,35.34082,-26.176025,43.97906
122,0,117.259674,386.5927,68.259674,18.592712,70.74654
122,1,248.41371,343.70694,36.41371,5.7069397,36.858208
122,2,353.91336,338.3009,12.913361,-0.6990967,12.932271
122,3,258.59943,511.427,36.599426,-26.572998,45.228775
123,0,118.289185,386.65152,69.289185,18.65152,71.75563
123,1,249.36266,343.76663,37.362656,5.766632,37.805054
123,2,354.6148,338.26093,13.614807,-0.7390747,13.634852
123,3,259.3955,511.28,37.395508,-26.720001,45.96066
124,0,117.20584,386.25735,68.20584,18.257355,70.60714
124,1,247.84657,343.71683,35.846573,5.7168274,36.299572
124,2,353.53226,338.57663,12.532257,-0.42337036,12.539406
124,3,257.57233,510.88132,35.572327,-27.118683,44.730453
125,0,115.68321,385.80145,66.68321,17.801453,69.018425
125,1,246.02954,343.4832,34.02954,5.483185,34.468464
125,2,351.90427,338.4473,10.904266,-0.55270386,10.918264
125,3,255.18391,510.38806,33.183914,-27.611938,43.169334
126,0,115.313614,385.32648,66.313614,17.326477,68.53979
126,1,245.52153,343.12357,33.52153,5.1235657,33.910824
126,2,351.13538,338.0412,10.135376,-0.95880127,10.180626
126,3,254.63885,509.77145,32.638855,-28.228546,43.152584
127,0,113.739624,384.5989,64.739624,16.598907,66.833694
127,1,244.11482,342.45215,32.114822,4.4521484,32.42196
127,2,349.8839,337.41245,8.883911,-1.5875549,9.024645
127,3,253.0839,509.20154,31.083893,-28.798462,42.374046
128,0,111.793564,384.05646,62.793564,16.056458,64.8139
128,1,242.12021,341.81592,30.120209,3.815918,30.360966
128,2,347.86768,336.5569,6.867676,-2.4431152,7.2892923
128,3,250.74818,508.54034,28.748184,-29.459656,41.16223
129,0,111.13501,383.22537,62.13501,15.225372,63.97321
129,1,241.41205,340.98004,29.412048,2.9800415,29.562634
129,2,346.77933,335.35553,5.7793274,-3.6444702,6.83248
129,3,250.1078,507.71545,28.107803,-30.284546,41.318306
130,0,110.03497,382.40417,61.034973,14.404175,62.711628
130,1,240.48476,340.2764,28.484756,2.2763977,28.575573
130,2,346.50806,334.52228,5.5080566,-4.477722,7.098499
130,3,249.0759,507.19955,27.075897,-30.800446,41.009407
131,0,108.31983,382.202,59.31983,14.201996,60.996223
131,1,239.08138,339.6467,27.081375,1.646698,27.131393
131,2,345.82568,334.13336,4.8256836,-4.866638,6.8535676
131,3,247.68663,507.05923,25.68663,-30.940765,40.213604
132,0,107.32039,381.69727,58.32039,13.697266,59.907284
132,1,238.22527,338.8638,26.225266,0.86380005,26.239487
132,2,345.24698,333.10327,4.2469788,-5.8967285,7.2669277
132,3,246.80663,506.91895,24.806625,-31.081055,39.766827
133,0,106.51908,381.3753,57.51908,13.375305,59.053734
133,1,237.72597,338.37048,25.725967,0.3704834,25.728634
133,2,345.28308,332.28687,4.283081,-6.713135,7.9631
133,3,246.31396,506.57788,24.313965,-31.42212,39.73057
134,0,106.217285,381.78537,57.217285,13.78537,58.854515
134,1,237.55286,338.46506,25.552856,0.46505737,25.557089
134,2,344.96008,331.95407,3.960083,-7.045929,8.082535
134,3,246.27292,506.9888,24.272919,-31.0112,39.381077
135,0,106.37356,382.37823,57.373558,14.378235,59.14777
135,1,237.69641,338.6366,25.696411,0.6365967,25.704296
135,2,344.953,331.90085,3.953003,-7.0991516,8.125526
135,3,246.74355,507.2494,24.743546,-30.75061,39.46952
136,0,106.37578,381.91016,57.37578,13.910156,59.03789
136,1,237.64609,338.19742,25.646088,0.19741821,25.646849
136,2,345.29932,331.56998,4.2993164,-7.430023,8.584251
136,3,246.69868,506.7784,24.698685,-31.221588,39.809704
137,0,105.843735,381.43442,56.843735,13.434418,58.409706
137,1,237.17271,337.72595,25.172714,-0.27404785,25.174206
137,2,344.9336,331.28848,3.9335938,-7.7115173,8.656827
137,3,246.00703,506.35208,24.007034,-31.647919,39.72315
138,0,105.37409,380.6275,56.374092,12.627502,57.771034
138,1,236.89532,336.97757,24.895325,-1.0224304,24.916311
138,2,344.84998,331.0166,3.8499756,-7.9833984,8.863236
138,3,245.41016,505.50674,23.410156,-32.493256,40.048058
139,0,104.89842,378.77527,55.898422,10.775269,56.927498
139,1,236.68648,335.23154,24.686478,-2.7684631,24.841227
139,2,344.86618,329.48297,3.8661804,-9.517029,10.27235
139,3,244.97107,503.9738,22.97107,-34.026215,41.05427
140,0,104.29661,376.80045,55.296608,8.800446,55.992523
140,1,236.5382,333.0231,24.538193,-4.976898,25.03782
140,2,344.83432,327.5758,3.83432,-11.424194,12.050487
140,3,244.55673,502.22644,22.556732,-35.77356,42.291294
141,0,104.261795,375.206,55.261795,7.2059937,55.729633
141,1,236.8034,331.50406,24.803406,-6.495941,25.639933
141,2,344.88293,326.29,3.8829346,-12.709991,13.2898855
141,3,244.61993,500.84158,22.619934,-37.158417,43.50183
142,0,103.79238,373.3942,54.79238,5.3941956,55.057266
142,1,236.54648,330.0698,24.546478,-7.9302063,25.795692
142,2,344.99362,325.20163,3.9936218,-13.79837,14.36468
142,3,243.92766,499.48172,21.927658,-38.51828,44.322456
143,0,102.98087,371.41757,53.980873,3.417572,54.088947
143,1,235.78603,328.14682,23.786026,-9.85318,25.74607
143,2,344.8034,323.5608,3.8034058,-15.439209,15.900788
143,3,242.75809,497.7236,20.758087,-40.276398,45.310997
144,0,104.03988,369.7877,55.03988,1.7876892,55.0689
144,1,236.72365,326.2647,24.723648,-11.735291,27.367422
144,2,345.73724,322.28503,4.7372437,-16.714966,17.3733
144,3,243.83493,495.9025,21.83493,-42.097504,47.423244
145,0,105.78473,368.5053,56.78473,0.50531006,56.786976
145,1,238.44771,324.5667,26.447708,-13.433289,29.66369
145,2,346.9963,320.835,5.9963074,-18.165009,19.12912
145,3,245.58086,494.07968,23.580856,-43.92032,49.85029
146,0,106.930824,367.61533,57.930824,-0.38467407,57.932102
146,1,239.17993,323.5998,27.179932,-14.4002075,30.758976
146,2,346.9668,319.43307,5.966797,-19.566925,20.456472
146,3,246.32388,492.686,24.323883,-45.313995,51.429657
147,0,107.69973,367.51688,58.69973,-0.48312378,58.701717
147,1,239.35051,323.6083,27.35051,-14.391693,30.905844
147,2,346.98395,319.38556,5.9839478,-19.61444,20.506924
147,3,246.48874,491.71997,24.488739,-46.28003,52.359715
148,0,107.82408,367.2919,58.82408,-0.70809937,58.828342
148,1,238.98112,323.81885,26.981125,-14.181152,30.480915
148,2,346.2747,318.89212,5.2746887,-20.10788,20.788198
148,3,245.64491,490.8617,23.644913,-47.138306,52.73615
149,0,108.58297,367.74893,59.58297,-0.25106812,59.5835
149,1,238.94182,324.88232,26.941818,-13.117676,29.965563
149,2,345.8826,320.011,4.882599,-18.989014,19.606693
149,3,245.5124,490.6348,23.512405,-47.365204,52.880013
150,0,110.086784,368.30447,61.086784,0.30447388,61.087543
150,1,239.91444,325.81567,27.914444,-12.184326,30.45774
150,2,345.4161,320.01816,4.416107,-18.981842,19.488775
150,3,246.36911,490.32605,24.36911,-47.67395,53.541187
151,0,112.26078,367.86777,63.26078,-0.13223267,63.260918
151,1,241.5582,325.81448,29.558197,-12.185516,31.971453
151,2,346.36972,319.93384,5.3697205,-19.066162,19.807888
151,3,247.93353,488.87665,25.933533,-49.123352,55.548645
152,0,114.54756,367.28098,65.54756,-0.71902466,65.551506
152,1,243.65596,325.54614,31.65596,-12.453857,34.01762
152,2,347.30032,318.98853,6.3003235,-20.011475,20.979828
152,3,250.01122,487.3128,28.011215,-50.687195,57.912174
153,0,115.723885,368.04736,66.723885,0.04736328,66.7239
153,1,244.53622,326.70572,32.536224,-11.294281,34.44077
153,2,346.5233,319.12473,5.523285,-19.875275,20.628456
153,3,251.01802,487.3498,29.01802,-50.650208,58.373703
154,0,115.56271,369.25854,66.56271,1.2585449,66.57461
154,1,244.12167,328.5205,32.121674,-9.479492,33.49123
154,2,345.16315,320.5433,4.163147,-18.456696,18.920397
154,3,250.45645,487.81717,28.456451,-50.18283,57.689564
155,0,114.02428,368.7865,65.02428,0.786499,65.02904
155,1,241.67534,328.68002,29.675339,-9.319977,31.104464
155,2,342.8562,320.09323,1.8562012,-18.906769,18.99767
155,3,248.07014,487.10934,26.070145,-50.890656,57.17964
156,0,113.24393,368.71494,64.24393,0.7149353,64.24791
156,1,240.43198,329.3476,28.431976,-8.652405,29.719376
156,2,340.85242,320.0471,-0.14758301,-18.952911,18.953487
156,3,246.37596,486.33487,24.375961,-51.66513,57.126816
157,0,113.76199,368.2116,64.76199,0.21160889,64.76234
157,1,240.55794,328.98883,28.557938,-9.011169,29.9459
157,2,340.10034,319.34906,-0.8996582,-19.65094,19.671524
157,3,246.47278,484.95108,24.472778,-53.04892,58.421783
158,0,116.2321,367.99884,67.2321,-0.001159668,67.2321
158,1,242.55373,328.80887,30.553726,-9.191132,31.906223
158,2,340.86343,318.75378,-0.13656616,-20.246216,20.246675
158,3,248.60439,483.48456,26.604385,-54.51544,60.66075
159,0,117.232445,367.62854,68.232445,-0.37145996,68.23346
159,1,242.8549,328.64243,30.854904,-9.357574,32.24266
159,2,341.00208,318.48355,0.0020751953,-20.516449,20.516449
159,3,248.85706,482.3415,26.857056,-55.65851,61.799442
160,0,117.04405,366.43768,68.04405,-1.5623169,68.06199
160,1,241.87212,327.5758,29.872116,-10.424194,31.638697
160,2,340.43777,317.78793,-0.56222534,-21.212067,21.219517
160,3,247.86693,480.61523,25.866928,-57.384766,62.945286
161,0,117.35408,364.52197,68.35408,-3.4780273,68.442505
161,1,241.56958,325.4352,29.56958,-12.564789,32.1284
161,2,339.913,315.61597,-1.0870056,-23.384033,23.409285
161,3,247.77763,477.8815,25.777634,-60.1185,65.411934
162,0,118.18712,362.82336,69.18712,-5.1766357,69.38051
162,1,241.55717,323.5334,29.557175,-14.466614,32.907593
162,2,339.85074,313.78793,-1.1492615,-25.212067,25.238247
162,3,248.06648,475.26062,26.066483,-62.73938,67.93888
163,0,118.73388,361.3377,69.73388,-6.6622925,70.051414
163,1,241.57051,322.03326,29.57051,-15.966736,33.60583
163,2,339.29453,312.54248,-1.7054749,-26.45752,26.51243
163,3,248.13434,472.856,26.134338,-65.14401,70.19078
164,0,117.67825,359.64053,68.67825,-8.359467,69.18514
164,1,240.16231,320.39844,28.162308,-17.601562,33.2104
164,2,337.53265,310.8743,-3.4673462,-28.125702,28.338623
164,3,246.62575,470.7108,24.625748,-67.289215,71.65379
165,0,118.25386,359.67694,69.25386,-8.323059,69.752205
165,1,240.33992,319.58203,28.33992,-18.417969,33.799004
165,2,337.0723,309.76416,-3.9277039,-29.23584,29.498495
165,3,247.66919,469.34387,25.66919,-68.65613,73.29783
166,0,119.33575,359.28854,70.33575,-8.711456,70.87318
166,1,241.06302,318.8707,29.063019,-19.129303,34.793526
166,2,336.8815,309.0053,-4.1184998,-29.99469,30.27612
166,3,248.84763,467.79202,26.847626,-70.20798,75.16618
167,0,118.723465,357.43445,69.723465,-10.565552,70.51945
167,1,240.14394,317.1548,28.143936,-20.845215,35.022907
167,2,335.90295,307.56894,-5.097046,-31.43106,31.841661
167,3,247.94063,465.50885,25.940628,-72.49115,76.992744
168,0,118.33168,355.24222,69.33168,-12.757782,70.4957
168,1,239.4584,315.35126,27.458405,-22.648743,35.593952
168,2,334.6573,306.15985,-6.3427124,-32.84015,33.447052
168,3,246.73993,463.05765,24.73993,-74.94235,78.92034
169,0,119.34882,353.6724,70.34882,-14.327606,71.793015
169,1,239.9122,313.9622,27.9122,-24.037811,36.83622
169,2,334.60873,304.74622,-6.391266,-34.253784,34.844944
169,3,247.04276,460.6312,25.042755,-77.368805,81.32079
170,0,120.54011,352.58588,71.54011,-15.414124,73.18184
170,1,240.3666,313.05856,28.366592,-24.941437,37.772194
170,2,334.71597,303.7994,-6.284027,-35.200592,35.757107
170,3,247.49039,458.5927,25.490387,-79.40729,83.3983
171,0,128.61685,345.29074,79.61685,-22.709259,82.79223
171,1,251.70055,312.8749,39.700546,-25.125092,46.983013
171,2,343.00482,302.40063,2.0048218,-36.599365,36.654232
171,3,255.99237,455.15054,33.99237,-82.84946,89.551735
172,0,124.43323,341.5116,75.43323,-26.488403,79.948784
172,1,246.56097,310.4707,34.560974,-27.529297,44.1851
172,2,339.0788,302.29733,-1.9212036,-36.702667,36.752914
172,3,248.79405,452.55243,26.794052,-85.44757,89.55003
173,0,128.95474,340.9568,79.95474,-27.043213,84.40436
173,1,250.99892,310.48077,38.998917,-27.519226,47.73074
173,2,341.98227,301.09027,0.9822693,-37.90973,37.92245
173,3,253.4413,451.03775,31.4413,-86.96225,92.47156
174,0,133.23694,342.11258,84.23694,-25.88742,88.12503
174,1,254.91745,311.01498,42.91745,-26.985016,50.69614
174,2,344.35867,300.5522,3.358673,-38.447815,38.59424
174,3,257.8969,450.63504,35.89691,-87.36496,94.45223
175,0,134.65643,343.2901,85.65643,-24.7099,89.14933
175,1,255.72256,311.98956,43.722565,-26.010437,50.87441
175,2,344.81003,300.9935,3.810028,-38.0065,38.196995
175,3,258.74237,450.5793,36.74237,-87.420685,94.82815
176,0,134.00073,345.2664,85.00073,-22.733612,87.988304
176,1,253.77596,313.15884,41.775955,-24.841156,48.603638
176,2,343.48242,302.9207,2.4824219,-36.079315,36.164616
176,3,257.03088,451.25803,35.030884,-86.741974,93.54856
177,0,135.03885,348.00574,86.03885,-19.994263,88.331505
177,1,253.82713,315.72275,41.827133,-22.277252,47.389713
177,2,342.5611,304.79752,1.5610962,-34.202484,34.23809
177,3,257.28522,452.85873,35.285217,-85.141266,92.163345
178,0,135.07936,348.841,86.07936,-19.158997,88.18573
178,1,253.26097,316.6552,41.26097,-21.344788,46.455006
178,2,341.59995,305.53842,0.59994507,-33.46158,33.466957
178,3,256.6045,453.06262,34.604492,-84.93738,91.71603
179,0,134.26651,348.82083,85.26651,-19.179169,87.396904
179,1,252.10704,316.786,40.10704,-21.21399,45.371883
179,2,340.22247,305.79605,-0.77752686,-33.20395,33.21305
179,3,254.80408,452.89807,32.804077,-85.10193,91.20551
180,0,132.12674,348.98758,83.12674,-19.01242,85.27325
180,1,249.6146,317.6973,37.614594,-20.302704,42.744095
180,2,337.7577,306.54993,-3.2423096,-32.450073,32.611652
180,3,251.59398,453.0494,29.593979,-84.95059,89.9578
181,0,130.76913,348.95535,81.769135,-19.044647,83.95767
181,1,247.62044,318.1591,35.620438,-19.840912,40.773487
181,2,335.66068,306.8466,-5.339325,-32.15341,32.593716
181,3,249.16121,452.8695,27.16121,-85.13049,89.358444
182,0,132.34528,349.5275,83.345276,-18.472504,85.36784
182,1,248.6911,318.66763,36.6911,-19.332367,41.47261
182,2,336.09317,307.08594,-4.90683,-31.914062,32.289074
182,3,250.30292,452.68533,28.302917,-85.31467,89.886856
183,0,132.70938,350.1616,83.70938,-17.83841,85.58896
183,1,248.61215,319.31747,36.612152,-18.682526,41.103363
183,2,335.95325,307.61185,-5.046753,-31.388153,31.791286
183,3,250.24084,452.74118,28.240845,-85.25882,89.814316
184,0,131.54742,350.6171,82.547424,-17.382904,84.35783
184,1,246.68524,320.22937,34.68524,-17.77063,38.972572
184,2,334.404,308.21555,-6.5960083,-30.784454,31.48317
184,3,248.13484,452.83936,26.134842,-85.160645,89.080666
185,0,131.28712,351.52722,82.287125,-16.472778,83.91975
185,1,245.40039,321.30518,33.40039,-16.694824,37.34037
185,2,333.17062,309.2214,-7.829376,-29.778595,30.790646
185,3,246.88927,453.0557,24.889267,-84.944305,88.515594
186,0,130.61084,352.4636,81.61084,-15.536407,83.07652
186,1,243.5865,322.62244,31.586502,-15.377563,35.130848
186,2,331.67126,310.28937,-9.328735,-28.710632,30.188171
186,3,245.5065,453.48077,23.5065,-84.519226,87.727165
187,0,128.99207,353.11502,79.992065,-14.884979,81.36518
187,1,240.79199,323.80585,28.791992,-14.194153,32.100666
187,2,329.35275,311.73138,-11.647247,-27.268616,29.65191
187,3,242.77267,453.74652,20.772675,-84.25348,86.77645
188,0,130.11081,353.59244,81.11081,-14.407562,82.38046
188,1,240.77672,324.4259,28.776718,-13.574097,31.817535
188,2,328.93942,311.47632,-12.060577,-27.523682,30.050135
188,3,243.08463,453.44193,21.084625,-84.558075,87.14717
189,0,132.17505,353.67603,83.17505,-14.323975,84.39944
189,1,241.81767,324.59244,29.817673,-13.407562,32.693367
189,2,329.69366,311.1292,-11.306335,-27.870789,30.076803
189,3,244.63004,452.47473,22.630035,-85.52527,88.46858
190,0,132.33047,353.58908,83.330475,-14.410919,84.56739
190,1,241.21788,324.63956,29.21788,-13.360443,32.12765
190,2,329.06747,311.0139,-11.932526,-27.986115,30.423803
190,3,244.21414,451.7532,22.214142,-86.246796,89.06165
191,0,133.87294,353.2373,84.87294,-14.762695,86.14728
191,1,242.02238,324.41653,30.022385,-13.583466,32.9523
191,2,329.9224,310.436,-11.077606,-28.563995,30.636827
191,3,245.32678,450.87897,23.326782,-87.12103,90.18987
192,0,135.3272,352.68912,86.327194,-15.310883,87.67444
192,1,242.70517,323.78384,30.70517,-14.216156,33.836468
192,2,330.64276,309.78165,-10.357239,-29.218353,30.99975
192,3,246.28334,449.7234,24.28334,-88.27661,91.55567
193,0,135.4352,352.26132,86.435196,-15.738678,87.856415
193,1,242.17123,323.61816,30.171234,-14.381836,33.423653
193,2,330.35764,309.83115,-10.6423645,-29.168854,31.04967
193,3,245.62395,449.01205,23.623947,-88.987946,92.07033
194,0,135.84552,352.33292,86.84552,-15.667084,88.24739
194,1,241.57278,324.3767,29.572784,-13.623291,32.559845
194,2,329.48697,310.22833,-11.513031,-28.771667,30.989655
194,3,244.9334,448.92618,22.933395,-89.07382,91.97873
195,0,137.91681,353.18042,88.91681,-14.81958,90.143326
195,1,242.52425,325.48993,30.524246,-12.510071,32.988354
195,2,329.69968,310.9829,-11.3003235,-28.01709,30.210175
195,3,246.06483,448.91415,24.064835,-89.085846,92.278946
196,0,141.08029,353.8718,92.08029,-14.128204,93.15786
196,1,245.00038,326.4908,33.00038,-11.509186,34.94977
196,2,330.74414,311.43997,-10.255859,-27.560028,29.406424
196,3,248.61533,448.63065,26.615326,-89.369354,93.24836
197,0,144.26706,353.9205,95.26706,-14.079498,96.30184
197,1,247.33932,326.91434,35.339325,-11.085663,37.037277
197,2,332.24716,311.65945,-8.752838,-27.340546,28.707449
197,3,250.98299,447.84833,28.982986,-90.15167,94.69603
198,0,146.61217,352.85013,97.61217,-15.149872,98.78084
198,1,249.1279,326.40677,37.1279,-11.593231,38.89581
198,2,333.46643,310.95746,-7.5335693,-28.042542,29.036852
198,3,252.45988,446.44403,30.459885,-91.55597,96.48989
199,0,147.77795,351.96777,98.777954,-16.032227,100.07056
199,1,249.67815,326.2138,37.678146,-11.786194,39.478565
199,2,333.52914,310.98355,-7.4708557,-28.016449,28.995432
199,3,252.62357,445.25803,30.623566,-92.741974,97.66717
200,0,150.87346,352.04913,101.87346,-15.950867,103.11465
200,1,252.15564,326.67233,40.15564,-11.327667,41.722794
200,2,335.21582,310.66934,-5.7841797,-28.330658,28.915098
200,3,255.2282,444.49097,33.228195,-93.50903,99.23736
201,0,153.60594,351.90475,104.60594,-16.095245,105.83695
201,1,254.41801,326.6709,42.418015,-11.329102,43.904858
201,2,336.68854,309.80972,-4.3114624,-29.190277,29.506964
201,3,257.8501,443.31735,35.850098,-94.68265,101.24245
202,0,152.98427,351.50375,103.98427,-16.496246,105.28464
202,1,253.20218,326.6609,41.20218,-11.339111,42.734
202,2,335.20117,309.36792,-5.798828,-29.63208,30.194149
202,3,256.83783,442.38052,34.83783,-95.61948,101.76816
203,0,150.44377,351.29596,101.44377,-16.70404,102.809845
203,1,249.49931,327.2573,37.499313,-10.742706,39.007748
203,2,331.4709,309.97968,-9.529114,-29.020325,30.544775
203,3,253.27739,441.82172,31.27739,-96.17828,101.13624
204,0,148.50845,351.06778,99.50845,-16.93222,100.93876
204,1,246.16359,327.77454,34.16359,-10.225464,35.661057
204,2,327.6851,310.42322,-13.314911,-28.576782,31.526487
204,3,249.99644,441.267,27.996445,-96.733,100.7029
205,0,147.38565,351.4611,98.38565,-16.53891,99.76608
205,1,243.77373,328.44547,31.773727,-9.554535,33.179195
205,2,325.2511,310.98227,-15.748901,-28.01773,32.140644
205,3,248.1305,440.9856,26.130493,-97.014404,100.47188
206,0,144.91946,351.71744,95.919464,-16.282562,97.29166
206,1,240.28638,329.24298,28.286377,-8.757019,29.610886
206,2,321.63342,311.4119,-19.366577,-27.588104,33.70709
206,3,244.94206,440.91373,22.942062,-97.08627,99.760124
207,0,142.44626,351.5733,93.44626,-16.426697,94.879074
207,1,236.84511,329.5311,24.845108,-8.468903,26.248842
207,2,317.88458,311.66263,-23.115417,-27.337372,35.8002
207,3,241.68214,440.49457,19.682144,-97.50543,99.47209
208,0,140.96019,350.86157,91.96019,-17.138428,93.54359
208,1,234.33298,329.117,22.332977,-8.882996,24.034756
208,2,314.96304,311.3965,-26.036957,-27.603485,37.94569
208,3,239.38855,439.45377,17.38855,-98.546234,100.06859
209,0,140.30884,350.1965,91.30884,-17.803497,93.02832
209,1,232.54474,328.72726,20.544739,-9.272736,22.540407
209,2,312.92035,311.0536,-28.07965,-27.946411,39.61652
209,3,237.92735,438.2455,15.927353,-99.754486,101.018005
210,0,139.3183,350.00745,90.3183,-17.992554,92.09303
210,1,230.44902,328.90997,18.44902,-9.090027,20.566841
210,2,310.43,311.01556,-30.570007,-27.984436,41.44459
210,3,236.2559,437.47818,14.255905,-100.52182,101.527664
211,0,138.6872,349.58517,89.687195,-18.414825,91.55817
211,1,228.83798,328.73117,16.837982,-9.268829,19.220531
211,2,308.3009,310.9492,-32.699097,-28.050812,43.082233
211,3,234.79897,436.53827,12.798965,-101.46173,102.26581
212,0,138.65814,348.8445,89.65814,-19.155487,91.6816
212,1,227.89445,328.49084,15.894455,-9.509155,18.521818
212,2,306.6176,310.55322,-34.382385,-28.446777,44.62474
212,3,233.99884,435.30682,11.99884,-102.69318,103.391785
213,0,139.12425,348.49487,90.12425,-19.505127,92.2108
213,1,227.21333,328.55276,15.213333,-9.447235,17.90798
213,2,305.45117,310.71243,-35.54883,-28.287567,45.43023
213,3,233.524,434.2854,11.524002,-103.7146,104.35287
214,0,139.09987,347.85645,90.09987,-20.143555,92.32415
214,1,225.88168,328.6676,13.881683,-9.332397,16.727066
214,2,303.0591,310.76205,-37.940887,-28.237946,47.2958
214,3,231.94559,433.18365,9.945587,-104.816345,105.28713
215,0,140.69168,347.6643,91.69168,-20.335693,93.91967
215,1,226.15396,329.13474,14.153961,-8.865265,16.701124
215,2,302.22,311.45117,-38.78,-27.548828,47.56917
215,3,232.08125,432.38293,10.081253,-105.617065,106.09711
216,0,144.27916,348.29843,95.27916,-19.701569,97.294754
216,1,228.78908,329.71396,16.789078,-8.286041,18.72249
216,2,303.61658,311.73544,-37.383423,-27.264557,46.269608
216,3,235.2281,431.83237,13.228104,-106.16763,106.98855
217,0,146.9394,348.09967,97.93941,-19.90033,99.94074
217,1,230.514,329.4373,18.514008,-8.562714,20.398249
217,2,304.04898,311.54297,-36.95102,-27.457031,46.035492
217,3,237.3739,430.51675,15.373901,-107.483246,108.57719
218,0,149.2241,347.09448,100.224106,-20.905518,102.38121
218,1,231.54636,328.69354,19.546356,-9.3064575,21.648792
218,2,304.24283,311.2369,-36.75717,-27.763092,46.063858
218,3,238.46973,428.70172,16.469727,-109.29828,110.53219
219,0,151.43681,346.2124,102.43681,-21.787598,104.72822
219,1,232.51726,328.49576,20.517258,-9.504242,22.611689
219,2,304.01715,311.35086,-36.98285,-27.64914,46.175816
219,3,239.26396,427.16678,17.263962,-110.83322,112.16972
220,0,153.6778,345.37628,104.677795,-22.623718,107.094696
220,1,233.3582,328.23877,21.3582,-9.76123,23.483065
220,2,303.80557,311.13318,-37.194427,-27.866821,46.47564
220,3,239.93185,425.515,17.931854,-112.484985,113.90533
221,0,156.4084,344.36212,107.4084,-23.637878,109.9787
221,1,234.80568,327.51755,22.80568,-10.482452,25.099419
221,2,303.8267,310.43756,-37.17331,-28.562439,46.87929
221,3,241.52263,423.5584,19.522629,-114.44159,116.09483
222,0,159.43709,343.43817,110.43709,-24.561829,113.13547
222,1,236.71422,326.587,24.714218,-11.412994,27.222216
222,2,304.51337,309.70917,-36.486633,-29.290833,46.78918
222,3,243.45161,421.74228,21.451614,-116.25772,118.22026
223,0,161.94942,342.6086,112.94942,-25.391388,115.76828
223,1,237.89737,326.17923,25.89737,-11.82077,28.467602
223,2,304.31195,309.36325,-36.68805,-29.63675,47.163013
223,3,244.55304,420.0382,22.55304,-117.96179,120.0984
224,0,164.96687,342.26157,115.96687,-25.738434,118.78881
224,1,239.33963,326.41415,27.33963,-11.585846,29.693218
224,2,304.37964,309.45508,-36.62036,-29.544922,47.052666
224,3,245.82657,418.5677,23.826569,-119.43231,121.785805
225,0,169.52454,342.5215,120.524536,-25.478485,123.18814
225,1,242.54315,326.9461,30.543152,-11.053894,32.481884
225,2,305.98456,309.77408,-35.01544,-29.225922,45.6096
225,3,249.23218,417.57532,27.232178,-120.42468,123.46536
226,0,173.5686,342.85587,124.5686,-25.144135,127.08094
226,1,245.15976,327.46463,33.15976,-10.53537,34.793156
226,2,307.15054,310.28894,-33.849457,-28.71106,44.38593
226,3,251.97557,416.68106,29.97557,-121.31894,124.96728
227,0,176.50352,343.1479,127.503525,-24.852112,129.90294
227,1,246.45247,327.98474,34.45247,-10.015259,35.87866
227,2,306.98828,310.79623,-34.01172,-28.203766,44.184265
227,3,253.31972,415.5447,31.319717,-122.45529,126.39709
228,0,180.1385,343.58698,131.1385,-24.413025,133.39154
228,1,248.60847,328.63525,36.608475,-9.364746,37.787285
228,2,307.5212,311.3345,-33.47879,-27.665497,43.430508
228,3,255.41512,414.63907,33.415115,-123.36093,127.80645
229,0,183.59816,343.99518,134.59816,-24.004822,136.72195
229,1,250.5588,329.0307,38.558807,-8.969299,39.588257
229,2,307.9785,311.51727,-33.021515,-27.482727,42.961853
229,3,257.6554,413.36133,35.655396,-124.63867,129.63837
230,0,186.5109,343.92944,137.5109,-24.070557,139.60172
230,1,252.08731,328.9142,40.08731,-9.085785,41.10406
230,2,308.003,311.27518,-32.99701,-27.724823,43.09836
230,3,259.4406,411.6528,37.440613,-126.3472,131.7779
231,0,188.88416,343.58444,139.88416,-24.415558,141.99893
231,1,253.10156,328.68414,41.101562,-9.315857,42.14408
231,2,307.46643,311.09915,-33.53357,-27.900848,43.622902
231,3,260.43295,409.98868,38.432953,-128.01132,133.65623
232,0,189.71411,342.89786,140.71411,-25.102142,142.93558
232,1,252.43835,328.3391,40.438354,-9.660889,41.576355
232,2,305.42145,310.71225,-35.578552,-28.28775,45.453606
232,3,259.63806,408.24466,37.63806,-129.75534,135.10393
233,0,189.23555,342.56635,140.23555,-25.433655,142.52327
233,1,250.19188,328.29355,38.19188,-9.706451,39.406025
233,2,302.162,310.81833,-38.838013,-28.181671,47.985394
233,3,257.15738,406.8058,35.15738,-131.19421,135.82327
